insee_code,Commune,code_postal,adresse,prefixe_section,Section,No plan,id_parcelle,No voie,btq,Type de voie,Voie,surface_reelle_bati,n_sales,first_date,last_date,min_gap_days,years,first_price,last_price,ppm2_first,ppm2_last,pct_change,ann_pct,mutations
13208,MARSEILLE 8EME,13008,"11 RUE AUDEMAR TIBIDO, 13008 MARSEILLE 8EME",838,N,72,132088380N0072,11.0,,RUE,AUDEMAR TIBIDO,43.0,2,2021-09-01,2023-12-01,821,2.25,280000.0,351500.0,6512.0,8174.0,25.5,10.6,"[{""date_mutation"": ""2021-09-01"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 280000.0, ""surface_reelle_bati"": 43.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 85.0, ""nb_lignes"": 1}, {""date_mutation"": ""2023-12-01"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 351500.0, ""surface_reelle_bati"": 43.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 85.0, ""nb_lignes"": 1}]"
13215,MARSEILLE 15EME,13015,"5 IMP CAMPAGNE BOUSQUET, 13015 MARSEILLE 15EME",897,H,43,132158970H0043,5.0,,IMP,CAMPAGNE BOUSQUET,38.0,2,2020-10-02,2024-06-25,1362,3.73,103000.0,150000.0,2711.0,3947.0,45.6,10.6,"[{""date_mutation"": ""2020-10-02"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 103000.0, ""surface_reelle_bati"": 38.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 38.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-06-25"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 150000.0, ""surface_reelle_bati"": 38.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 38.0, ""nb_lignes"": 1}]"
13209,MARSEILLE 9EME,13009,"21 AV DES ROSIERS, 13009 MARSEILLE 9EME",846,A,13,132098460A0013,21.0,,AV,DES ROSIERS,55.0,2,2021-07-08,2023-02-01,573,1.57,358720.0,420100.0,6522.0,7638.0,17.1,10.6,"[{""date_mutation"": ""2021-07-08"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 358720.0, ""surface_reelle_bati"": 55.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 216.0, ""nb_lignes"": 1}, {""date_mutation"": ""2023-02-01"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 420100.0, ""surface_reelle_bati"": 55.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 216.0, ""nb_lignes"": 1}]"
13205,MARSEILLE 5EME,13005,"361 RUE SAINT-PIERRE, 13005 MARSEILLE 5EME",822,E,139,132058220E0139,361.0,,RUE,SAINT-PIERRE,73.0,2,2020-12-10,2023-09-27,1021,2.8,253300.0,335000.0,3470.0,4589.0,32.3,10.5,"[{""date_mutation"": ""2020-12-10"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 253300.0, ""surface_reelle_bati"": 73.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 108.0, ""nb_lignes"": 1}, {""date_mutation"": ""2023-09-27"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 335000.0, ""surface_reelle_bati"": 73.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 108.0, ""nb_lignes"": 1}]"
13209,MARSEILLE 9EME,13009,"187 BD DE SAINTE MARGUERITE, 13009 MARSEILLE 9EME",853,I,3,132098530I0003,187.0,,BD,DE SAINTE MARGUERITE,140.0,2,2022-10-21,2024-07-12,630,1.72,400000.0,475000.0,2857.0,3393.0,18.8,10.5,"[{""date_mutation"": ""2022-10-21"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 400000.0, ""surface_reelle_bati"": 140.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 174.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-07-12"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 475000.0, ""surface_reelle_bati"": 140.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 174.0, ""nb_lignes"": 1}]"
13209,MARSEILLE 9EME,13009,"64 BD DE L OCEAN, 13009 MARSEILLE 9EME",852,C,220,132098520C0220,64.0,,BD,DE L OCEAN,92.0,2,2024-04-22,2024-10-21,182,0.5,423000.0,444400.0,4598.0,4830.0,5.1,10.4,"[{""date_mutation"": ""2024-04-22"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 423000.0, ""surface_reelle_bati"": 92.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": null, ""nb_lignes"": 1}, {""date_mutation"": ""2024-10-21"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 444400.0, ""surface_reelle_bati"": 92.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": null, ""nb_lignes"": 1}]"
13207,MARSEILLE 7EME,13007,"87 BD BOMPARD, 13007 MARSEILLE 7EME",829,E,83,132078290E0083,87.0,,BD,BOMPARD,135.0,2,2020-10-01,2022-07-28,665,1.82,999400.0,1195950.0,7403.0,8859.0,19.7,10.4,"[{""date_mutation"": ""2020-10-01"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 999400.0, ""surface_reelle_bati"": 135.0, ""nombre_pieces_principales"": 6.0, ""surface_terrain"": 129.0, ""nb_lignes"": 1}, {""date_mutation"": ""2022-07-28"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 1195950.0, ""surface_reelle_bati"": 135.0, ""nombre_pieces_principales"": 6.0, ""surface_terrain"": 129.0, ""nb_lignes"": 1}]"
13209,MARSEILLE 9EME,13009,"180 RTE LEON LACHAMP, 13009 MARSEILLE 9EME",854,C,36,132098540C0036,180.0,,RTE,LEON LACHAMP,151.0,2,2020-12-21,2024-07-16,1303,3.57,445800.0,633000.0,2952.0,4192.0,42.0,10.3,"[{""date_mutation"": ""2020-12-21"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 445800.0, ""surface_reelle_bati"": 151.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": null, ""nb_lignes"": 1}, {""date_mutation"": ""2024-07-16"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 633000.0, ""surface_reelle_bati"": 151.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": null, ""nb_lignes"": 1}]"
13211,MARSEILLE 11EME,13011,"88 BD DES CIGALES, 13011 MARSEILLE 11EME",864,H,48,132118640H0048,88.0,,BD,DES CIGALES,160.0,2,2020-12-22,2024-09-06,1354,3.71,785300.0,1125000.0,4908.0,7031.0,43.3,10.2,"[{""date_mutation"": ""2020-12-22"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 785300.0, ""surface_reelle_bati"": 160.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 724.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-09-06"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 1125000.0, ""surface_reelle_bati"": 160.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 724.0, ""nb_lignes"": 1}]"
13216,MARSEILLE 16EME,13016,"7 TRA BRUNO RAZZOLI, 13016 MARSEILLE 16EME",911,I,18,132169110I0018,7.0,,TRA,BRUNO RAZZOLI,49.0,2,2020-10-21,2023-07-17,999,2.74,284200.0,369000.0,5800.0,7531.0,29.8,10.0,"[{""date_mutation"": ""2020-10-21"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 284200.0, ""surface_reelle_bati"": 49.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 211.0, ""nb_lignes"": 1}, {""date_mutation"": ""2023-07-17"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 369000.0, ""surface_reelle_bati"": 49.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 211.0, ""nb_lignes"": 1}]"
13209,MARSEILLE 9EME,13009,"5 TRA PASTRE, 13009 MARSEILLE 9EME",847,C,60,132098470C0060,5.0,,TRA,PASTRE,148.0,2,2020-07-27,2023-09-26,1156,3.16,915000.0,1230000.0,6182.0,8311.0,34.4,9.8,"[{""date_mutation"": ""2020-07-27"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 915000.0, ""surface_reelle_bati"": 148.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 846.0, ""nb_lignes"": 1}, {""date_mutation"": ""2023-09-26"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 1230000.0, ""surface_reelle_bati"": 148.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 846.0, ""nb_lignes"": 1}]"
13210,MARSEILLE 10EME,13010,"54 A TRA CHANTE PERDRIX, 13010 MARSEILLE 10EME",858,P,163,132108580P0163,54.0,A,TRA,CHANTE PERDRIX,112.0,2,2021-03-15,2024-03-05,1086,2.97,422100.0,556000.0,3769.0,4964.0,31.7,9.7,"[{""date_mutation"": ""2021-03-15"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 422100.0, ""surface_reelle_bati"": 112.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 452.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-03-05"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 556000.0, ""surface_reelle_bati"": 112.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 452.0, ""nb_lignes"": 1}]"
13208,MARSEILLE 8EME,13008,"24 BD CHANCEL, 13008 MARSEILLE 8EME",841,I,38,132088410I0038,24.0,,BD,CHANCEL,412.0,2,2023-01-19,2024-11-08,659,1.8,2200000.0,2600000.0,5340.0,6311.0,18.2,9.7,"[{""date_mutation"": ""2023-01-19"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 2200000.0, ""surface_reelle_bati"": 412.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 484.0, ""nb_lignes"": 4}, {""date_mutation"": ""2024-11-08"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 2600000.0, ""surface_reelle_bati"": 412.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 484.0, ""nb_lignes"": 4}]"
13215,MARSEILLE 15EME,13015,"51 AV MARIUS BREMOND, 13015 MARSEILLE 15EME",906,E,147,132159060E0147,51.0,,AV,MARIUS BREMOND,123.0,2,2020-07-29,2022-12-22,876,2.4,335050.0,418000.0,2724.0,3398.0,24.8,9.7,"[{""date_mutation"": ""2020-07-29"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 335050.0, ""surface_reelle_bati"": 123.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 425.0, ""nb_lignes"": 1}, {""date_mutation"": ""2022-12-22"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 418000.0, ""surface_reelle_bati"": 123.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 425.0, ""nb_lignes"": 1}]"
13212,MARSEILLE 12EME,13012,"31 BD DE LA FOURRAGERE, 13012 MARSEILLE 12EME",873,H,44,132128730H0044,31.0,,BD,DE LA FOURRAGERE,62.0,2,2021-04-15,2024-01-19,1009,2.76,310000.0,398000.0,5000.0,6419.0,28.4,9.5,"[{""date_mutation"": ""2021-04-15"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 310000.0, ""surface_reelle_bati"": 62.0, ""nombre_pieces_principales"": 2.0, ""surface_terrain"": 190.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-01-19"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 398000.0, ""surface_reelle_bati"": 62.0, ""nombre_pieces_principales"": 2.0, ""surface_terrain"": 190.0, ""nb_lignes"": 1}]"
13208,MARSEILLE 8EME,13008,"45 AV DES GOUMIERS, 13008 MARSEILLE 8EME",845,A,31,132088450A0031,45.0,,AV,DES GOUMIERS,32.0,2,2020-08-10,2023-07-25,1079,2.95,336000.0,436000.0,10500.0,13625.0,29.8,9.2,"[{""date_mutation"": ""2020-08-10"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 336000.0, ""surface_reelle_bati"": 32.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 62.0, ""nb_lignes"": 1}, {""date_mutation"": ""2023-07-25"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 436000.0, ""surface_reelle_bati"": 32.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 62.0, ""nb_lignes"": 1}]"
13214,MARSEILLE 14EME,13014,"7 LOT LE DOMAINE DES OLIVIERS, 13014 MARSEILLE 14EME",896,N,87,132148960N0087,7.0,,LOT,LE DOMAINE DES OLIVIERS,90.0,2,2020-08-10,2023-01-30,903,2.47,335000.0,415000.0,3722.0,4611.0,23.9,9.0,"[{""date_mutation"": ""2020-08-10"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 335000.0, ""surface_reelle_bati"": 90.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 397.0, ""nb_lignes"": 1}, {""date_mutation"": ""2023-01-30"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 415000.0, ""surface_reelle_bati"": 90.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 397.0, ""nb_lignes"": 1}]"
13204,MARSEILLE 4EME,13004,"10 IMP OLIVETTES, 13004 MARSEILLE 4EME",815,A,44,132048150A0044,10.0,,IMP,OLIVETTES,18.0,2,2021-01-29,2023-08-29,942,2.58,63000.0,78700.0,3500.0,4372.0,24.9,9.0,"[{""date_mutation"": ""2021-01-29"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 63000.0, ""surface_reelle_bati"": 18.0, ""nombre_pieces_principales"": 1.0, ""surface_terrain"": null, ""nb_lignes"": 1}, {""date_mutation"": ""2023-08-29"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 78700.0, ""surface_reelle_bati"": 18.0, ""nombre_pieces_principales"": 1.0, ""surface_terrain"": null, ""nb_lignes"": 1}]"
13209,MARSEILLE 9EME,13009,"134 BD DE SAINTE MARGUERITE, 13009 MARSEILLE 9EME",853,U,105,132098530U0105,134.0,,BD,DE SAINTE MARGUERITE,53.0,2,2021-11-15,2022-11-21,371,1.02,364000.0,397000.0,6868.0,7491.0,9.1,8.9,"[{""date_mutation"": ""2021-11-15"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 364000.0, ""surface_reelle_bati"": 53.0, ""nombre_pieces_principales"": 2.0, ""surface_terrain"": 388.0, ""nb_lignes"": 1}, {""date_mutation"": ""2022-11-21"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 397000.0, ""surface_reelle_bati"": 53.0, ""nombre_pieces_principales"": 2.0, ""surface_terrain"": 388.0, ""nb_lignes"": 1}]"
13215,MARSEILLE 15EME,13015,"8 TSSE DE LA BATTERIE, 13015 MARSEILLE 15EME",903,A,721,132159030A0721,8.0,,TSSE,DE LA BATTERIE,95.0,2,2023-03-13,2025-04-18,767,2.1,361000.0,431200.0,3800.0,4539.0,19.4,8.8,"[{""date_mutation"": ""2023-03-13"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 361000.0, ""surface_reelle_bati"": 95.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 401.0, ""nb_lignes"": 1}, {""date_mutation"": ""2025-04-18"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 431200.0, ""surface_reelle_bati"": 95.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 401.0, ""nb_lignes"": 1}]"
13204,MARSEILLE 4EME,13004,"7 BD JEAN-BAPTISTE IVALDI, 13004 MARSEILLE 4EME",817,C,138,132048170C0138,7.0,,BD,JEAN-BAPTISTE IVALDI,70.0,2,2021-01-08,2024-07-23,1292,3.54,399000.0,530000.0,5700.0,7571.0,32.8,8.4,"[{""date_mutation"": ""2021-01-08"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 399000.0, ""surface_reelle_bati"": 70.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 178.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-07-23"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 530000.0, ""surface_reelle_bati"": 70.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 178.0, ""nb_lignes"": 1}]"
13212,MARSEILLE 12EME,13012,"55 BD TRISTAN CORBIERE, 13012 MARSEILLE 12EME",874,B,169,132128740B0169,55.0,,BD,TRISTAN CORBIERE,115.0,2,2023-09-14,2025-04-25,589,1.61,670500.0,760500.0,5830.0,6613.0,13.4,8.1,"[{""date_mutation"": ""2023-09-14"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 670500.0, ""surface_reelle_bati"": 115.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 403.0, ""nb_lignes"": 1}, {""date_mutation"": ""2025-04-25"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 760500.0, ""surface_reelle_bati"": 115.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 403.0, ""nb_lignes"": 1}]"
13215,MARSEILLE 15EME,13015,"167 TRA DE LA VISTE, 13015 MARSEILLE 15EME",907,H,107,132159070H0107,167.0,,TRA,DE LA VISTE,98.0,2,2022-07-18,2025-04-04,991,2.71,180000.0,222000.0,1837.0,2265.0,23.3,8.0,"[{""date_mutation"": ""2022-07-18"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 180000.0, ""surface_reelle_bati"": 98.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 349.0, ""nb_lignes"": 1}, {""date_mutation"": ""2025-04-04"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 222000.0, ""surface_reelle_bati"": 98.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 349.0, ""nb_lignes"": 1}]"
13216,MARSEILLE 16EME,13016,"142 B PLAG DE L'ESTAQUE, 13016 MARSEILLE 16EME",908,L,167,132169080L0167,142.0,B,PLAG,DE L'ESTAQUE,75.0,2,2022-04-30,2025-06-03,1130,3.09,466000.0,591580.0,6213.0,7888.0,26.9,8.0,"[{""date_mutation"": ""2022-04-30"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 466000.0, ""surface_reelle_bati"": 75.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 355.0, ""nb_lignes"": 1}, {""date_mutation"": ""2025-06-03"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 591580.0, ""surface_reelle_bati"": 75.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 355.0, ""nb_lignes"": 1}]"
13208,MARSEILLE 8EME,13008,"23 BD PIOT, 13008 MARSEILLE 8EME",841,B,84,132088410B0084,23.0,,BD,PIOT,80.0,2,2021-05-31,2023-10-12,864,2.37,460000.0,550000.0,5750.0,6875.0,19.6,7.8,"[{""date_mutation"": ""2021-05-31"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 460000.0, ""surface_reelle_bati"": 80.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 357.0, ""nb_lignes"": 1}, {""date_mutation"": ""2023-10-12"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 550000.0, ""surface_reelle_bati"": 80.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 357.0, ""nb_lignes"": 1}]"
13205,MARSEILLE 5EME,13005,"9 RUE GILLIBERT, 13005 MARSEILLE 5EME",821,B,83,132058210B0083,9.0,,RUE,GILLIBERT,100.0,2,2021-03-31,2023-12-05,979,2.68,447800.0,546300.0,4478.0,5463.0,22.0,7.7,"[{""date_mutation"": ""2021-03-31"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 447800.0, ""surface_reelle_bati"": 100.0, ""nombre_pieces_principales"": 1.0, ""surface_terrain"": null, ""nb_lignes"": 1}, {""date_mutation"": ""2023-12-05"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 546300.0, ""surface_reelle_bati"": 100.0, ""nombre_pieces_principales"": 1.0, ""surface_terrain"": null, ""nb_lignes"": 1}]"
13202,MARSEILLE 2EME,13002,"10 TRA DE TAMATAVE, 13002 MARSEILLE 2EME",807,A,61,132028070A0061,10.0,,TRA,DE TAMATAVE,51.0,2,2023-02-21,2025-05-21,820,2.25,147000.0,172600.0,2882.0,3384.0,17.4,7.4,"[{""date_mutation"": ""2023-02-21"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 147000.0, ""surface_reelle_bati"": 51.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 59.0, ""nb_lignes"": 1}, {""date_mutation"": ""2025-05-21"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 172600.0, ""surface_reelle_bati"": 51.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 59.0, ""nb_lignes"": 1}]"
13211,MARSEILLE 11EME,13011,"33 BD SAINTE-ROSE, 13011 MARSEILLE 11EME",865,D,559,132118650D0559,33.0,,BD,SAINTE-ROSE,110.0,2,2021-06-23,2024-07-31,1134,3.1,290000.0,360000.0,2636.0,3273.0,24.1,7.2,"[{""date_mutation"": ""2021-06-23"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 290000.0, ""surface_reelle_bati"": 110.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 822.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-07-31"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 360000.0, ""surface_reelle_bati"": 110.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 822.0, ""nb_lignes"": 1}]"
13213,MARSEILLE 13EME,13013,"11 AV MISS COLUMBIA, 13013 MARSEILLE 13EME",881,C,23,132138810C0023,11.0,,AV,MISS COLUMBIA,109.0,2,2020-11-12,2025-01-27,1537,4.21,240000.0,320300.0,2202.0,2939.0,33.5,7.1,"[{""date_mutation"": ""2020-11-12"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 240000.0, ""surface_reelle_bati"": 109.0, ""nombre_pieces_principales"": 6.0, ""surface_terrain"": 272.0, ""nb_lignes"": 1}, {""date_mutation"": ""2025-01-27"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 320300.0, ""surface_reelle_bati"": 109.0, ""nombre_pieces_principales"": 6.0, ""surface_terrain"": 272.0, ""nb_lignes"": 1}]"
13208,MARSEILLE 8EME,13008,"7 RUE MARTINY, 13008 MARSEILLE 8EME",843,C,43,132088430C0043,7.0,,RUE,MARTINY,194.0,2,2023-11-09,2025-02-21,470,1.29,1700000.0,1854800.0,8763.0,9561.0,9.1,7.0,"[{""date_mutation"": ""2023-11-09"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 1700000.0, ""surface_reelle_bati"": 194.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 529.0, ""nb_lignes"": 1}, {""date_mutation"": ""2025-02-21"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 1854800.0, ""surface_reelle_bati"": 194.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": 529.0, ""nb_lignes"": 1}]"
13204,MARSEILLE 4EME,13004,"51 BD VELTEN, 13004 MARSEILLE 4EME",817,B,88,132048170B0088,51.0,,BD,VELTEN,120.0,2,2021-03-01,2022-06-24,480,1.31,303200.0,331200.0,2527.0,2760.0,9.2,7.0,"[{""date_mutation"": ""2021-03-01"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 303200.0, ""surface_reelle_bati"": 120.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 16.0, ""nb_lignes"": 2}, {""date_mutation"": ""2022-06-24"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 331200.0, ""surface_reelle_bati"": 120.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 16.0, ""nb_lignes"": 2}]"
13214,MARSEILLE 14EME,13014,"15 BD DE LA LOUISIANE, 13014 MARSEILLE 14EME",890,H,113,132148900H0113,15.0,,BD,DE LA LOUISIANE,58.0,2,2021-01-26,2023-04-21,815,2.23,235000.0,270000.0,4052.0,4655.0,14.9,6.4,"[{""date_mutation"": ""2021-01-26"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 235000.0, ""surface_reelle_bati"": 58.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 325.0, ""nb_lignes"": 1}, {""date_mutation"": ""2023-04-21"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 270000.0, ""surface_reelle_bati"": 58.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 325.0, ""nb_lignes"": 1}]"
13208,MARSEILLE 8EME,13008,"25 BD BARRAL PROLONGE, 13008 MARSEILLE 8EME",844,P,201,132088440P0201,25.0,,BD,BARRAL PROLONGE,100.0,3,2021-12-21,2024-11-27,476,1.3,526000.0,569550.0,5260.0,5696.0,8.3,6.3,"[{""date_mutation"": ""2021-12-21"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 526000.0, ""surface_reelle_bati"": 100.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": null, ""nb_lignes"": 1}, {""date_mutation"": ""2023-04-11"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 500000.0, ""surface_reelle_bati"": 100.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": null, ""nb_lignes"": 1}, {""date_mutation"": ""2024-11-27"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 569550.0, ""surface_reelle_bati"": 100.0, ""nombre_pieces_principales"": 5.0, ""surface_terrain"": null, ""nb_lignes"": 1}]"
13212,MARSEILLE 12EME,13012,"68 TSSE DU DIABLE, 13012 MARSEILLE 12EME",872,B,189,132128720B0189,68.0,,TSSE,DU DIABLE,118.0,2,2021-08-02,2023-02-28,575,1.57,614170.0,676000.0,5205.0,5729.0,10.1,6.3,"[{""date_mutation"": ""2021-08-02"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 614170.0, ""surface_reelle_bati"": 118.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 400.0, ""nb_lignes"": 1}, {""date_mutation"": ""2023-02-28"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 676000.0, ""surface_reelle_bati"": 118.0, ""nombre_pieces_principales"": 4.0, ""surface_terrain"": 400.0, ""nb_lignes"": 1}]"
13211,MARSEILLE 11EME,13011,"68 BD DE LA BARASSE, 13011 MARSEILLE 11EME",862,C,23,132118620C0023,68.0,,BD,DE LA BARASSE,110.0,2,2021-07-12,2022-11-18,494,1.35,360000.0,390800.0,3273.0,3553.0,8.6,6.3,"[{""date_mutation"": ""2021-07-12"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 360000.0, ""surface_reelle_bati"": 110.0, ""nombre_pieces_principales"": 1.0, ""surface_terrain"": 742.0, ""nb_lignes"": 1}, {""date_mutation"": ""2022-11-18"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 390800.0, ""surface_reelle_bati"": 110.0, ""nombre_pieces_principales"": 1.0, ""surface_terrain"": 742.0, ""nb_lignes"": 1}]"
13215,MARSEILLE 15EME,13015,"75 BD DE LA SCIERIE, 13015 MARSEILLE 15EME",907,B,63,132159070B0063,75.0,,BD,DE LA SCIERIE,68.0,2,2022-09-08,2024-09-19,742,2.03,100000.0,113000.0,1471.0,1662.0,13.0,6.2,"[{""date_mutation"": ""2022-09-08"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 100000.0, ""surface_reelle_bati"": 68.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 61.0, ""nb_lignes"": 1}, {""date_mutation"": ""2024-09-19"", ""nature_mutation"": ""Vente"", ""valeur_fonciere"": 113000.0, ""surface_reelle_bati"": 68.0, ""nombre_pieces_principales"": 3.0, ""surface_terrain"": 61.0, ""nb_lignes"": 1}]"
