Identifiant de document,Reference document,1 Articles CGI,2 Articles CGI,3 Articles CGI,4 Articles CGI,5 Articles CGI,No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain,insee_code,adresse,id_parcelle
,,,,,,,000001,03/08/2022,Vente,"454000,00",9,,IMP,7201,PINDARE,13013,MARSEILLE 13EME,13,213,887,K,82,,,,,,,,,,,,0,1,Maison,,77,3,J,POTAG,1184,13213,"9 IMP PINDARE, 13013 MARSEILLE 13EME",132138870K0082
,,,,,,,000001,03/08/2022,Vente,"287000,00",43,,AV,6790,DES PAQUERETTES,13014,MARSEILLE 14EME,13,214,893,B,103,,,,,,,,,,,,0,1,Maison,,65,4,S,,401,13214,"43 AV DES PAQUERETTES, 13014 MARSEILLE 14EME",132148930B0103
,,,,,,,000001,03/08/2022,Vente,"230000,00",16,,RUE,4979,JUMELLES,13016,MARSEILLE 16EME,13,216,908,L,43,,,,,,,,,,,,0,1,Maison,,48,3,S,,189,13216,"16 RUE JUMELLES, 13016 MARSEILLE 16EME",132169080L0043
,,,,,,,000001,03/08/2023,Vente,"1156400,00",3,B,MTE,0848,DE LA BATTERIE,13007,MARSEILLE 7EME,13,207,833,K,17,,,,,,,,,,,,0,1,Maison,,95,5,S,,100,13207,"3 B MTE DE LA BATTERIE, 13007 MARSEILLE 7EME",132078330K0017
,,,,,,,000001,03/08/2023,Vente,"2027233,00",3,,IMP,8981,TERTIAN,13008,MARSEILLE 8EME,13,208,839,N,64,,,,,,,,,,,,0,1,Maison,,280,10,J,,414,13208,"3 IMP TERTIAN, 13008 MARSEILLE 8EME",132088390N0064
,,,,,,,000001,03/08/2023,Vente,"2027233,00",3,,IMP,8981,TERTIAN,13008,MARSEILLE 8EME,13,208,839,N,64,,,,,,,,,,,,0,1,Maison,,280,10,S,,822,13208,"3 IMP TERTIAN, 13008 MARSEILLE 8EME",132088390N0064
,,,,,,,000001,03/08/2023,Vente,"320000,00",57,,BD,3392,DU FELIBRIGE,13009,MARSEILLE 9EME,13,209,851,A,39,,,,,,,,,,,,0,1,Maison,,98,3,S,,627,13209,"57 BD DU FELIBRIGE, 13009 MARSEILLE 9EME",132098510A0039
,,,,,,,000001,03/08/2023,Vente,"110000,00",46,,BD,5208,LEON BRUNY,13010,MARSEILLE 10EME,13,210,858,S,89,,,,,,,,,,,,0,1,Maison,,35,2,S,,516,13210,"46 BD LEON BRUNY, 13010 MARSEILLE 10EME",132108580S0089
,,,,,,,000001,03/08/2023,Vente,"550000,00",11,,BD,4701,JEAN CASSE,13014,MARSEILLE 14EME,13,214,894,D,38,,,,,,,,,,,,0,1,Maison,,354,4,S,,336,13214,"11 BD JEAN CASSE, 13014 MARSEILLE 14EME",132148940D0038
,,,,,,,000001,03/08/2023,Vente,"249400,00",5,,BD,1949,DES CERISIERS,13015,MARSEILLE 15EME,13,215,898,C,13,,,,,,,,,,,,0,1,Maison,,61,3,S,,517,13215,"5 BD DES CERISIERS, 13015 MARSEILLE 15EME",132158980C0013
,,,,,,,000001,03/09/2020,Vente,"280000,00",29,,BD,1911,CENTRAL,13011,MARSEILLE 11EME,13,211,865,D,264,,,,,,,,,,,,0,1,Maison,,70,4,S,,463,13211,"29 BD CENTRAL, 13011 MARSEILLE 11EME",132118650D0264
,,,,,,,000001,03/09/2020,Vente,"514000,00",15,,TSSE,3304,DES FABRES,13011,MARSEILLE 11EME,13,211,861,E,197,,,,,,,,,,,,0,1,Maison,,105,4,S,,526,13211,"15 TSSE DES FABRES, 13011 MARSEILLE 11EME",132118610E0197
,,,,,,,000001,03/09/2020,Vente,"856800,00",111,,RUE,0098,DE L'AIGUILLETTE,13012,MARSEILLE 12EME,13,212,874,E,35,,,,,,,,,,,,0,1,Maison,,160,5,AG,,648,13212,"111 RUE DE L'AIGUILLETTE, 13012 MARSEILLE 12EME",132128740E0035
,,,,,,,000001,03/09/2020,Vente,"856800,00",111,,RUE,0098,DE L'AIGUILLETTE,13012,MARSEILLE 12EME,13,212,874,E,35,,,,,,,,,,,,0,1,Maison,,160,5,S,,863,13212,"111 RUE DE L'AIGUILLETTE, 13012 MARSEILLE 12EME",132128740E0035
,,,,,,,000001,03/09/2020,Vente,"290000,00",27,,PARC,A947,DES VIEUX CYPRES,13013,MARSEILLE 13EME,13,213,880,A,23,,5045,"85,61",,,,,,,,,1,1,Maison,,78,5,,,,13213,"27 PARC DES VIEUX CYPRES, 13013 MARSEILLE 13EME",132138800A0023
,,,,,,,000001,03/09/2020,Vente,"456700,00",173,,CHE,1866,DU CAVAOU,13013,MARSEILLE 13EME,13,213,882,E,386,,,,,,,,,,,,0,1,Maison,,90,4,S,,407,13213,"173 CHE DU CAVAOU, 13013 MARSEILLE 13EME",132138820E0386
,,,,,,,000001,03/09/2020,Vente,"180000,00",5001,F,TRA,1425,BOVIS,13016,MARSEILLE 16EME,13,216,908,E,436,,,,,,,,,,,,0,1,Maison,,60,3,S,,126,13216,"5001 F TRA BOVIS, 13016 MARSEILLE 16EME",132169080E0436
,,,,,,,000001,03/09/2021,Vente,"500000,00",83,,BD,4804,JEANNE D ARC,13005,MARSEILLE 5EME,13,205,822,A,153,,,,,,,,,,,,0,1,Maison,,72,3,S,,204,13205,"83 BD JEANNE D ARC, 13005 MARSEILLE 5EME",132058220A0153
,,,,,,,000001,03/09/2021,Vente,"520000,00",5,,TRA,1471,BRONZET,13008,MARSEILLE 8EME,13,208,838,E,223,,,,,,,,,,,,0,1,Maison,,45,3,S,,232,13208,"5 TRA BRONZET, 13008 MARSEILLE 8EME",132088380E0223
,,,,,,,000001,03/09/2021,Vente,"179500,00",39,,AV,6115,DE MIRAMAS,13011,MARSEILLE 11EME,13,211,870,A,18,,3,,,,,,,,,,1,1,Maison,,30,2,,,,13211,"39 AV DE MIRAMAS, 13011 MARSEILLE 11EME",132118700A0018
,,,,,,,000001,03/09/2021,Vente,"486000,00",5060,F,TRA,1748,DE LA CARANSANNE,13011,MARSEILLE 11EME,13,211,863,O,239,,,,,,,,,,,,0,1,Maison,,90,5,S,,506,13211,"5060 F TRA DE LA CARANSANNE, 13011 MARSEILLE 11EME",132118630O0239
,,,,,,,000001,03/09/2021,Vente,"808500,00",14,,BD,6916,PAUL RIQUET,13012,MARSEILLE 12EME,13,212,875,A,177,,,,,,,,,,,,0,1,Maison,,127,5,S,,461,13212,"14 BD PAUL RIQUET, 13012 MARSEILLE 12EME",132128750A0177
,,,,,,,000001,03/09/2021,Vente,"393000,00",15,,RUE,8620,DE LA SARIETTE,13012,MARSEILLE 12EME,13,212,872,A,343,,21,"80,16",,,,,,,,,1,1,Maison,,82,4,,,,13212,"15 RUE DE LA SARIETTE, 13012 MARSEILLE 12EME",132128720A0343
,,,,,,,000001,03/09/2021,Vente,"1198500,00",7,,IMP,5889,MATHERON,13012,MARSEILLE 12EME,13,212,874,D,48,,,,,,,,,,,,0,1,Maison,,162,6,S,,707,13212,"7 IMP MATHERON, 13012 MARSEILLE 12EME",132128740D0048
,,,,,,,000001,03/09/2021,Vente,"265000,00",29,,TSSE,8001,DU ROI DE PIQUE,13012,MARSEILLE 12EME,13,212,878,H,110,,,,,,,,,,,,0,1,Maison,,74,4,S,,395,13212,"29 TSSE DU ROI DE PIQUE, 13012 MARSEILLE 12EME",132128780H0110
,,,,,,,000001,03/09/2021,Vente,"360000,00",103,,BD,7205,PINATEL,13012,MARSEILLE 12EME,13,212,877,O,107,,,,,,,,,,,,0,1,Maison,,54,3,S,,430,13212,"103 BD PINATEL, 13012 MARSEILLE 12EME",132128770O0107
,,,,,,,000001,03/09/2021,Vente,"340725,00",130,,CHE,8433,DE ST MITRE A FOUR DE BUZE,13013,MARSEILLE 13EME,13,213,889,A,471,,1,"63,50",,,,,,,,,1,1,Maison,,63,3,,,,13213,"130 CHE DE ST MITRE A FOUR DE BUZE, 13013 MARSEILLE 13EME",132138890A0471
,,,,,,,000001,03/09/2021,Vente,"148000,00",77,A,BD,0352,ANATOLE DE LA FORGE,13014,MARSEILLE 14EME,13,214,896,D,93,,,,,,,,,,,,0,1,Maison,,48,3,S,,76,13214,"77 A BD ANATOLE DE LA FORGE, 13014 MARSEILLE 14EME",132148960D0093
,,,,,,,000001,03/09/2021,Vente,"170000,00",17,,CHE,2469,COMMANDEUR,13015,MARSEILLE 15EME,13,215,904,L,55,,,,,,,,,,,,0,1,Maison,,40,2,S,,128,13215,"17 CHE COMMANDEUR, 13015 MARSEILLE 15EME",132159040L0055
,,,,,,,000001,03/09/2021,Vente,"235000,00",56,,MTE,4592,DES IRIS,13016,MARSEILLE 16EME,13,216,908,P,55,,,,,,,,,,,,0,1,Maison,,52,2,S,,160,13216,"56 MTE DES IRIS, 13016 MARSEILLE 16EME",132169080P0055
,,,,,,,000001,03/09/2022,Vente,"300000,00",16,,CHE,6091,DES MIMOSAS,13015,MARSEILLE 15EME,13,215,904,H,21,,,,,,,,,,,,0,1,Maison,,98,3,S,,495,13215,"16 CHE DES MIMOSAS, 13015 MARSEILLE 15EME",132159040H0021
,,,,,,,000001,03/09/2022,Vente,"300000,00",16,,CHE,6091,DES MIMOSAS,13015,MARSEILLE 15EME,13,215,904,H,21,,,,,,,,,,,,0,1,Maison,,9,1,S,,495,13215,"16 CHE DES MIMOSAS, 13015 MARSEILLE 15EME",132159040H0021
,,,,,,,000001,03/09/2024,Vente,"670000,00",129,,BD,1267,BOMPARD,13007,MARSEILLE 7EME,13,207,829,H,83,,,,,,,,,,,,0,1,Maison,,110,6,S,,201,13207,"129 BD BOMPARD, 13007 MARSEILLE 7EME",132078290H0083
,,,,,,,000001,03/09/2024,Vente,"2320000,00",7,B,CHE,0858,DE LA BATTERIE DU ROUCAS,13007,MARSEILLE 7EME,13,207,833,K,221,,,,,,,,,,,,0,1,Maison,,175,5,S,,406,13207,"7 B CHE DE LA BATTERIE DU ROUCAS, 13007 MARSEILLE 7EME",132078330K0221
,,,,,,,000001,03/09/2024,Vente,"741500,00",32,,RUE,8145,ROUMANILLE,13008,MARSEILLE 8EME,13,208,842,D,53,,,,,,,,,,,,0,1,Maison,,125,4,S,,165,13208,"32 RUE ROUMANILLE, 13008 MARSEILLE 8EME",132088420D0053
,,,,,,,000001,03/09/2024,Vente,"1170000,00",41,,RUE,4945,JULES ISAAC,13009,MARSEILLE 9EME,13,209,849,V,70,,,,,,,,,,,,0,1,Maison,,77,3,S,,809,13209,"41 RUE JULES ISAAC, 13009 MARSEILLE 9EME",132098490V0070
,,,,,,,000001,03/09/2024,Vente,"145000,00",322,,AV,1712,DE LA CAPELETTE,13010,MARSEILLE 10EME,13,210,855,K,14,,,,,,,,,,,,0,1,Maison,,54,3,S,,225,13210,"322 AV DE LA CAPELETTE, 13010 MARSEILLE 10EME",132108550K0014
,,,,,,,000001,03/09/2024,Vente,"429125,00",15,,TSSE,7266,DES PIONNIERS,13011,MARSEILLE 11EME,13,211,870,H,129,,,,,,,,,,,,0,1,Maison,,132,5,S,,638,13211,"15 TSSE DES PIONNIERS, 13011 MARSEILLE 11EME",132118700H0129
,,,,,,,000001,03/09/2024,Vente,"200000,00",134,,TRA,6973,DE LA PENNE,13011,MARSEILLE 11EME,13,211,868,W,60,,77,,,,,,,,,,1,1,Maison,,39,2,,,,13211,"134 TRA DE LA PENNE, 13011 MARSEILLE 11EME",132118680W0060
,,,,,,,000001,03/09/2024,Vente,"440000,00",26,,TSSE,8444,SAINT-PONS,13012,MARSEILLE 12EME,13,212,877,Y,77,,,,,,,,,,,,0,1,Maison,,88,4,S,,635,13212,"26 TSSE SAINT-PONS, 13012 MARSEILLE 12EME",132128770Y0077
,,,,,,,000001,03/09/2024,Vente,"354900,00",47,,CHE,4848,DES JONQUILLES,13013,MARSEILLE 13EME,13,213,886,D,76,,10,,,,,,,,,,1,1,Maison,,99,5,,,,13213,"47 CHE DES JONQUILLES, 13013 MARSEILLE 13EME",132138860D0076
,,,,,,,000001,03/09/2024,Vente,"596750,00",36,,BD,0161,ALBIN BANDINI,13016,MARSEILLE 16EME,13,216,908,K,72,,,,,,,,,,,,0,1,Maison,,125,4,S,,169,13216,"36 BD ALBIN BANDINI, 13016 MARSEILLE 16EME",132169080K0072
,,,,,,,000001,03/09/2025,Vente,"1340000,00",4,B,VC,0994,BELLE VUE,13007,MARSEILLE 7EME,13,207,834,D,162,,,,,,,,,,,,0,1,Maison,,120,5,S,,245,13207,"4 B VC BELLE VUE, 13007 MARSEILLE 7EME",132078340D0162
,,,,,,,000001,03/09/2025,Vente,"920000,00",100,,AV,6771,DE LA PANOUSE,13009,MARSEILLE 9EME,13,209,850,D,186,,,,,,,,,,,,0,1,Maison,,145,5,S,,719,13209,"100 AV DE LA PANOUSE, 13009 MARSEILLE 9EME",132098500D0186
,,,,,,,000001,03/09/2025,Vente,"395000,00",46,,BD,7246,DES PINS QRT LA MILLIERE,13011,MARSEILLE 11EME,13,211,865,D,172,,,,,,,,,,,,0,1,Maison,,88,4,S,,360,13211,"46 BD DES PINS QRT LA MILLIERE, 13011 MARSEILLE 11EME",132118650D0172
,,,,,,,000001,03/09/2025,Vente,"539320,00",3,,BD,8591,DE LA SALETTE,13012,MARSEILLE 12EME,13,212,872,A,425,,,,,,,,,,,,0,1,Maison,,95,4,S,,338,13212,"3 BD DE LA SALETTE, 13012 MARSEILLE 12EME",132128720A0425
,,,,,,,000001,03/10/2022,Vente,"290000,00",4,,IMP,1127,BERNARD NICOLAS,13007,MARSEILLE 7EME,13,207,829,H,199,,,,,,,,,,,,0,1,Maison,,50,3,S,,145,13207,"4 IMP BERNARD NICOLAS, 13007 MARSEILLE 7EME",132078290H0199
,,,,,,,000001,03/10/2022,Vente,"1016950,00",40,,AV,4393,HELENE BOUCHER,13008,MARSEILLE 8EME,13,208,844,O,72,,,,,,,,,,,,0,1,Maison,,165,6,S,,386,13208,"40 AV HELENE BOUCHER, 13008 MARSEILLE 8EME",132088440O0072
,,,,,,,000001,03/10/2022,Vente,"240000,00",5,,BD,8220,SACCOMAN,13010,MARSEILLE 10EME,13,210,857,H,35,,,,,,,,,,,,0,1,Maison,,35,2,S,,68,13210,"5 BD SACCOMAN, 13010 MARSEILLE 10EME",132108570H0035
,,,,,,,000001,03/10/2022,Vente,"305000,00",131,T,PL,4680,JEAN-BAPTISTE AUFFAN,13011,MARSEILLE 11EME,13,211,864,M,139,,,,,,,,,,,,0,1,Maison,,67,4,S,,100,13211,"131 T PL JEAN-BAPTISTE AUFFAN, 13011 MARSEILLE 11EME",132118640M0139
,,,,,,,000001,03/10/2022,Vente,"903650,00",48,,AV,3388,DES FELIBRES,13012,MARSEILLE 12EME,13,212,875,D,49,,,,,,,,,,,,0,1,Maison,,137,6,S,,381,13212,"48 AV DES FELIBRES, 13012 MARSEILLE 12EME",132128750D0049
,,,,,,,000001,03/10/2022,Vente,"380000,00",1,,IMP,5502,LUGO,13012,MARSEILLE 12EME,13,212,874,L,34,,,,,,,,,,,,0,1,Maison,,60,3,S,,288,13212,"1 IMP LUGO, 13012 MARSEILLE 12EME",132128740L0034
,,,,,,,000001,03/10/2022,Vente,"755000,00",5,,AV,7970,DES ROCHES VERTES,13012,MARSEILLE 12EME,13,212,877,X,45,,,,,,,,,,,,0,1,Maison,,139,4,S,,770,13212,"5 AV DES ROCHES VERTES, 13012 MARSEILLE 12EME",132128770X0045
,,,,,,,000001,03/10/2022,Vente,"114000,00",165,,CHE,1411,DES BOURRELY,13015,MARSEILLE 15EME,13,215,903,B,34,,,,,,,,,,,,0,1,Maison,,50,2,S,,45,13215,"165 CHE DES BOURRELY, 13015 MARSEILLE 15EME",132159030B0034
,,,,,,,000001,03/10/2023,Vente,"330000,00",24,,ALL,3972,DES GAZELLES,13012,MARSEILLE 12EME,13,212,872,I,27,,,,,,,,,,,,0,1,Maison,,74,4,S,,425,13212,"24 ALL DES GAZELLES, 13012 MARSEILLE 12EME",132128720I0027
,,,,,,,000001,03/10/2023,Vente,"130000,00",71,,CHE,5834,DES MARTEGAUX,13013,MARSEILLE 13EME,13,213,884,D,40,,,,,,,,,,,,0,1,Maison,,49,3,S,,31,13213,"71 CHE DES MARTEGAUX, 13013 MARSEILLE 13EME",132138840D0040
,,,,,,,000001,03/10/2023,Vente,"120000,00",18,,BD,7332,DU PLATEAU QRT LA VISTE,13015,MARSEILLE 15EME,13,215,907,D,74,,1,,,,,,,,,,1,1,Maison,,64,3,,,,13215,"18 BD DU PLATEAU QRT LA VISTE, 13015 MARSEILLE 15EME",132159070D0074
,,,,,,,000001,03/10/2024,Vente,"380000,00",5,,RUE,7819,REINE JEANNE,13009,MARSEILLE 9EME,13,209,851,A,15,,2,"90,00",,,,,,,,,1,1,Maison,,89,4,,,,13209,"5 RUE REINE JEANNE, 13009 MARSEILLE 9EME",132098510A0015
,,,,,,,000001,03/10/2024,Vente,"647000,00",3,,ALL,3791,DES FUSAINS,13012,MARSEILLE 12EME,13,212,877,Z,2,,,,,,,,,,,,0,1,Maison,,94,4,S,,454,13212,"3 ALL DES FUSAINS, 13012 MARSEILLE 12EME",132128770Z0002
,,,,,,,000001,03/10/2025,Vente,"611580,00",37,,RUE,7980,ROGER BRUN,13005,MARSEILLE 5EME,13,205,819,H,192,,4,,,,,,,,,,1,1,Maison,,80,3,,,,13205,"37 RUE ROGER BRUN, 13005 MARSEILLE 5EME",132058190H0192
,,,,,,,000001,03/10/2025,Vente,"1240700,00",13,,RUE,3612,FOREST,13007,MARSEILLE 7EME,13,207,829,B,131,,,,,,,,,,,,0,1,Maison,,150,6,S,,130,13207,"13 RUE FOREST, 13007 MARSEILLE 7EME",132078290B0131
,,,,,,,000001,03/10/2025,Vente,"1650000,00",12,,AV,0762,DE LA BARQUIERE,13009,MARSEILLE 9EME,13,209,852,B,205,,,,,,,,,,,,0,1,Maison,,220,7,S,,1741,13209,"12 AV DE LA BARQUIERE, 13009 MARSEILLE 9EME",132098520B0205
,,,,,,,000001,03/10/2025,Vente,"315000,00",2,A,AV,2781,DESAUTEL,13009,MARSEILLE 9EME,13,209,849,D,13,,,,,,,,,,,,0,1,Maison,,60,2,S,,91,13209,"2 A AV DESAUTEL, 13009 MARSEILLE 9EME",132098490D0013
,,,,,,,000001,03/10/2025,Vente,"190000,00",22,,RUE,5021,LA BRUYERE,13009,MARSEILLE 9EME,13,209,849,O,439,,,,,,,,,,,,0,1,Maison,,55,3,S,,50,13209,"22 RUE LA BRUYERE, 13009 MARSEILLE 9EME",132098490O0439
,,,,,,,000001,03/10/2025,Vente,"499000,00",38,,BD,6619,DE L OCTROI,13010,MARSEILLE 10EME,13,210,858,L,22,,,,,,,,,,,,0,1,Maison,,58,3,S,,434,13210,"38 BD DE L OCTROI, 13010 MARSEILLE 10EME",132108580L0022
,,,,,,,000001,03/10/2025,Vente,"536000,00",15,,TSSE,7266,DES PIONNIERS,13011,MARSEILLE 11EME,13,211,870,H,128,,,,,,,,,,,,0,1,Maison,,145,7,S,,527,13211,"15 TSSE DES PIONNIERS, 13011 MARSEILLE 11EME",132118700H0128
,,,,,,,000001,03/10/2025,Vente,"369000,00",18,,MTE,8421,DE SAINT-MENET,13011,MARSEILLE 11EME,13,211,871,I,194,,,,,,,,,,,,0,1,Maison,,75,4,S,,123,13211,"18 MTE DE SAINT-MENET, 13011 MARSEILLE 11EME",132118710I0194
,,,,,,,000001,03/10/2025,Vente,"401850,00",173,,AV,2630,DE LA CROIX ROUGE,13013,MARSEILLE 13EME,13,213,880,C,71,,1,"86,61",,,,,,,,,1,1,Maison,,86,4,,,,13213,"173 AV DE LA CROIX ROUGE, 13013 MARSEILLE 13EME",132138800C0071
,,,,,,,000001,03/10/2025,Vente,"280000,00",3,,RUE,4245,GRANET,13013,MARSEILLE 13EME,13,213,884,K,36,,,,,,,,,,,,0,1,Maison,,90,3,S,,94,13213,"3 RUE GRANET, 13013 MARSEILLE 13EME",132138840K0036
,,,,,,,000001,03/10/2025,Vente,"450000,00",130,,AV,7373,DES POILUS,13013,MARSEILLE 13EME,13,213,884,L,40,,,,,,,,,,,,0,1,Maison,,120,5,S,,523,13213,"130 AV DES POILUS, 13013 MARSEILLE 13EME",132138840L0040
,,,,,,,000001,03/10/2025,Vente,"400000,00",33,,CHE,7040,PETITE MALETTE,13015,MARSEILLE 15EME,13,215,898,H,68,,,,,,,,,,,,0,1,Maison,,117,5,S,,1069,13215,"33 CHE PETITE MALETTE, 13015 MARSEILLE 15EME",132158980H0068
,,,,,,,000001,03/11/2020,Vente,"288000,00",44,,RUE,7472,DU PORTAIL,13005,MARSEILLE 5EME,13,205,819,D,127,,198,"96,30",,,,,,,,,1,1,Maison,,96,5,,,,13205,"44 RUE DU PORTAIL, 13005 MARSEILLE 5EME",132058190D0127
,,,,,,,000001,03/11/2020,Vente,"685500,00",8,B,BD,9639,DES VOLUBILIS,13008,MARSEILLE 8EME,13,208,845,C,185,,,,,,,,,,,,0,1,Maison,,80,3,S,,193,13208,"8 B BD DES VOLUBILIS, 13008 MARSEILLE 8EME",132088450C0185
,,,,,,,000001,03/11/2020,Vente,"296000,00",37,,BD,3740,FREDERIC CHEVILLON,13011,MARSEILLE 11EME,13,211,865,I,51,,,,,,,,,,,,0,1,Maison,,91,5,S,,373,13211,"37 BD FREDERIC CHEVILLON, 13011 MARSEILLE 11EME",132118650I0051
,,,,,,,000001,03/11/2020,Vente,"577000,00",40,,MTE,4592,DES IRIS,13016,MARSEILLE 16EME,13,216,908,P,66,,,,,,,,,,,,0,1,Maison,,94,6,S,,395,13216,"40 MTE DES IRIS, 13016 MARSEILLE 16EME",132169080P0066
,,,,,,,000001,03/11/2021,Vente,"502100,00",67,,RUE,5205,LEON BOURGEOIS,13001,MARSEILLE 1ER,13,201,805,D,213,,,,,,,,,,,,0,1,Maison,,12,1,S,,57,13201,"67 RUE LEON BOURGEOIS, 13001 MARSEILLE 1ER",132018050D0213
,,,,,,,000001,03/11/2021,Vente,"1440000,00",16,,BD,8752,SICARD,13008,MARSEILLE 8EME,13,208,844,E,85,,,,,,,,,,,,0,1,Maison,,216,5,S,,895,13208,"16 BD SICARD, 13008 MARSEILLE 8EME",132088440E0085
,,,,,,,000001,03/11/2021,Vente,"368750,00",23,,LOT,A156,BASTIDES DE CHATEAU GOMBER,13013,MARSEILLE 13EME,13,213,880,D,376,,,,,,,,,,,,0,1,Maison,,81,4,S,,328,13213,"23 LOT BASTIDES DE CHATEAU GOMBER, 13013 MARSEILLE 13EME",132138800D0376
,,,,,,,000002,03/11/2021,Vente,"740000,00",113,,RUE,0138,ALBERT EINSTEIN,13013,MARSEILLE 13EME,13,213,879,I,103,,1,,,,,,,,,,1,1,Maison,,70,4,,,,13213,"113 RUE ALBERT EINSTEIN, 13013 MARSEILLE 13EME",132138790I0103
,,,,,,,000001,03/11/2021,Vente,"390000,00",77,,TRA,6832,PAS DE FAON,13016,MARSEILLE 16EME,13,216,910,H,246,,1,"103,71",,,,,,,,,1,1,Maison,,105,5,,,,13216,"77 TRA PAS DE FAON, 13016 MARSEILLE 16EME",132169100H0246
,,,,,,,000001,03/11/2022,Vente,"1290000,00",15,,VALL,9345,DE LA BAUDILLE,13007,MARSEILLE 7EME,13,207,829,L,4,,,,,,,,,,,,0,1,Maison,,98,4,S,,468,13207,"15 VALL DE LA BAUDILLE, 13007 MARSEILLE 7EME",132078290L0004
,,,,,,,000001,03/11/2022,Vente,"940000,00",14,,BD,7408,DU POLYGONE,13008,MARSEILLE 8EME,13,208,838,M,19,,,,,,,,,,,,0,1,Maison,,119,3,S,,497,13208,"14 BD DU POLYGONE, 13008 MARSEILLE 8EME",132088380M0019
,,,,,,,000001,03/11/2022,Vente,"640000,00",5,,BD,5203,LEON,13009,MARSEILLE 9EME,13,209,853,V,3,,1,"99,95",,,,,,,,,1,1,Maison,,122,5,,,,13209,"5 BD LEON, 13009 MARSEILLE 9EME",132098530V0003
,,,,,,,000001,03/11/2022,Vente,"300000,00",42,,BD,0460,APOLLON,13011,MARSEILLE 11EME,13,211,865,I,153,,,,,,,,,,,,0,1,Maison,,108,3,S,,368,13211,"42 BD APOLLON, 13011 MARSEILLE 11EME",132118650I0153
,,,,,,,000001,03/11/2022,Vente,"732400,00",38,,BD,7109,PIBOULEAU,13012,MARSEILLE 12EME,13,212,874,B,25,,,,,,,,,,,,0,1,Maison,,94,5,S,,554,13212,"38 BD PIBOULEAU, 13012 MARSEILLE 12EME",132128740B0025
,,,,,,,000001,03/11/2022,Vente,"442500,00",5288,F,RES,A159,LES BOUGAINVILLEES,13012,MARSEILLE 12EME,13,212,877,N,288,,426,"91,07",,,,,,,,,1,1,Maison,,81,4,,,,13212,"5288 F RES LES BOUGAINVILLEES, 13012 MARSEILLE 12EME",132128770N0288
,,,,,,,000001,03/11/2022,Vente,"850000,00",52,,TRA,5798,DU MAROC,13012,MARSEILLE 12EME,13,212,877,T,54,,,,,,,,,,,,0,1,Maison,,80,6,AG,,171,13212,"52 TRA DU MAROC, 13012 MARSEILLE 12EME",132128770T0054
,,,,,,,000001,03/11/2022,Vente,"850000,00",52,,TRA,5798,DU MAROC,13012,MARSEILLE 12EME,13,212,877,T,54,,,,,,,,,,,,0,1,Maison,,80,6,J,POTAG,673,13212,"52 TRA DU MAROC, 13012 MARSEILLE 12EME",132128770T0054
,,,,,,,000001,03/11/2022,Vente,"850000,00",52,,TRA,5798,DU MAROC,13012,MARSEILLE 12EME,13,212,877,T,54,,,,,,,,,,,,0,1,Maison,,80,6,S,,864,13212,"52 TRA DU MAROC, 13012 MARSEILLE 12EME",132128770T0054
,,,,,,,000001,03/11/2022,Vente,"435000,00",68,B,TSSE,4230,GRANDJEAN,13013,MARSEILLE 13EME,13,213,889,H,504,,,,,,,,,,,,0,1,Maison,,90,4,S,,318,13213,"68 B TSSE GRANDJEAN, 13013 MARSEILLE 13EME",132138890H0504
,,,,,,,000001,03/11/2022,Vente,"338000,00",36,,CHE,6419,DE LA MURE,13015,MARSEILLE 15EME,13,215,898,C,73,,,,,,,,,,,,0,1,Maison,,88,5,S,,593,13215,"36 CHE DE LA MURE, 13015 MARSEILLE 15EME",132158980C0073
,,,,,,,000001,03/11/2022,Adjudication,"262000,00",15,,BD,4998,DE KABYLIE,13016,MARSEILLE 16EME,13,216,910,N,134,,,,,,,,,,,,0,1,Maison,,59,3,S,,684,13216,"15 BD DE KABYLIE, 13016 MARSEILLE 16EME",132169100N0134
,,,,,,,000001,03/11/2023,Vente,"60000,00",25,,RUE,0928,BEAUREGARD,13002,MARSEILLE 2EME,13,202,809,A,280,,1,,,,,,,,,,1,1,Maison,,79,4,,,,13202,"25 RUE BEAUREGARD, 13002 MARSEILLE 2EME",132028090A0280
,,,,,,,000001,03/11/2023,Vente,"672000,00",10,,BD,7417,POMEON,13009,MARSEILLE 9EME,13,209,849,N,19,,,,,,,,,,,,0,1,Maison,,119,4,S,,345,13209,"10 BD POMEON, 13009 MARSEILLE 9EME",132098490N0019
,,,,,,,000001,03/11/2023,Vente,"280000,00",40,,BD,8807,DE LA SOLITUDE,13011,MARSEILLE 11EME,13,211,865,D,468,,3,"80,37",,,,,,,,,1,1,Maison,,97,4,,,,13211,"40 BD DE LA SOLITUDE, 13011 MARSEILLE 11EME",132118650D0468
